"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,45.25,3.7,0.1384322,426.8325,0,0,1,24,1,2
0,1,27.25,2,6e-04,0,0,0,2,52,1,3
0,0,32.91667,2.5,5e-04,0,0,0,1,6,1,11
1,12,45,2.6,0.04091464,137.0717,0,0,0,228,1,2
1,0,31.66667,3.6,4e-04,15.94083,0,0,0,12,1,3
1,0,57.58333,1.68,0.0005086207,0.3125,1,0,3,60,0,8
1,0,23.75,1.99,0.016826,41.48167,0,0,1,12,1,5
0,0,56.91667,2.8,0.0004285714,0,1,1,1,64,0,4
1,0,34.41667,5.5,0.0012,683.4283,0,0,1,50,1,6
1,2,32.58333,2.16,0.04245641,110.3033,1,0,1,3,1,8
1,0,23,3.1782,0.07969773,246.5708,0,0,0,17,1,3
1,0,20.41667,2.28,0.05063821,127.9833,0,0,0,27,0,1
0,0,40,3.5,0.03930543,0,0,0,0,57,1,7
1,0,40.16667,1.8829,0.1059958,214.0975,1,0,3,108,1,12
1,0,25.66667,5.5,0.1535069,831.7317,1,0,0,30,1,13
1,0,32.08333,2.2,0.0005555556,20.33333,0,0,0,77,0,0
1,2,26,3.1,0.0003870968,758.9391,1,1,1,13,1,31
1,0,25.25,1.6,0.00075,0,1,0,0,12,1,14
1,0,23,2.5,0.03514566,106.1692,0,0,0,27,0,6
1,0,25.25,2.1,0.07661206,192.64,0,0,0,48,1,17
1,0,31.08333,1.515,0.01664154,71.53,1,0,2,51,1,0
1,1,24.16667,3.25,0.1285348,762.3784,0,0,0,60,0,5
1,0,32.66667,3.6,0.2564355,89.37083,1,0,2,42,1,17
1,0,32.58333,3.25,0.03124,831.7317,0,0,3,7,1,17
1,0,23.75,3.7,0.014875,34.125,1,0,2,6,0,8
1,0,29.33333,4,0.0012,76.24416,1,1,2,18,1,0
1,0,36.41667,2.8,0.2532993,590.9484,1,0,1,6,1,7
1,0,22.91667,3.6,0.05806896,232.2758,0,0,2,18,1,4
1,0,61,2.3004,0.0005216484,335.5625,1,0,0,46,1,24
1,0,38.83333,1.5,0.2897866,1569.677,0,0,0,24,0,1
0,0,30.25,1.8504,0.03192233,0,0,0,0,12,1,4
1,0,30.33333,2.45,0.05832653,119,0,0,0,8,1,3
1,0,27.08333,2.4,0.04420053,69.0325,0,0,0,51,1,13
1,0,43.08333,3.5,0.03306483,131.6742,1,0,2,60,0,13
0,0,24.16667,2.7885,0.0004303389,0,0,0,0,4,1,0
1,0,47.08333,3,0.1395,77.80666,1,0,0,12,1,9
0,4,24.83333,2.8,0.0004285714,0,0,1,2,12,1,1
0,0,32.16667,2.8,0.0004285714,0,1,0,0,12,0,3
1,0,33.08333,4.506,0.1337421,391.4175,1,0,1,36,1,7
1,0,45,4.2,0.006554524,99.10333,1,0,1,24,1,3
1,0,32.83333,2.45,0.03419023,122.515,0,0,0,26,1,0
1,0,23.33333,2.7,0.04682963,379.2983,0,0,0,2,1,0
1,0,29.83333,2.5,0.00048,26.5,0,1,1,30,1,13
1,0,39.41667,2.4,0.1922946,398.8508,1,0,1,12,1,0
1,0,30.16667,2,0.02146354,156.0892,1,0,2,12,0,21
0,1,48.75,2.7,0.0004848485,423.1267,0,1,1,12,1,3
0,0,29.16667,1.7,0.0007058823,0,0,0,1,28,1,0
1,0,42.08333,3,0.1430284,319.43,0,0,2,120,1,0
0,4,38,1.7095,0.0007019597,0,0,0,3,250,1,4
1,0,38.75,3.4,0.05023229,146.4275,1,0,2,24,1,19
1,0,32.91667,7.8,0.006685513,43.03917,1,0,0,60,0,2
0,0,28.41667,3.2,0.0004615385,0,1,0,0,72,1,9
1,0,26.83333,3.6,0.03811111,189.6842,0,1,0,6,1,12
1,0,22.08333,3.5,0.07067624,91.7325,0,0,0,6,1,1
1,0,19.58333,2.6,0.0559685,182.6092,0,0,0,12,1,0
1,0,24.08333,2.25,0.1584613,297.0317,0,0,0,10,1,9
1,0,22.83333,3.2604,0.02910716,78.75083,0,0,1,25,1,11
1,0,27.08333,4.1,0.115781,395.585,0,0,2,41,1,17
0,0,33,2.97,0.0006779661,0,0,0,0,102,1,1
1,0,21.58333,5.5,0.08677917,148.3725,1,0,0,9,1,0
1,0,27.25,2.6,0.06493969,170.4667,1,0,0,24,1,1
1,0,48.91667,3,0.04229,122.9292,1,0,2,120,0,1
1,0,30.16667,1.5344,0.004301356,474.5,1,0,4,43,1,14
1,0,32.33333,5.1,0.0008275862,111.8183,1,0,0,38,1,10
1,0,22.58333,1.59,0.01111111,0,0,0,0,12,1,4
1,1,25.58333,4,0.006522581,170.6408,0,0,2,18,1,6
1,0,35.25,2.448,0.2090833,426.4467,1,0,1,41,1,0
0,0,34.58333,3.4,0.0001200012,0,0,0,0,52,1,0
1,0,35.75,4.14,0.1067854,474.065,1,0,0,12,1,0
0,4,28.33333,4.8,0.00025,0,0,0,0,42,1,6
1,0,32.58333,10,0.09980781,831.7317,1,0,3,7,1,28
1,0,49.83333,7,0.1083524,631.9725,1,0,0,160,0,0
1,1,29.16667,2.2,0.03820546,0,0,0,0,49,1,7
1,0,28.58333,2.06,0.009956279,0,0,0,0,74,1,12
1,0,22.08333,2.1,0.00078125,45.87583,0,0,2,28,0,3
0,0,42.83333,3.7,3e-04,0,0,0,2,28,1,3
1,0,43.83333,10.5,0.001095238,8.75,1,0,4,168,0,16
1,0,29.83333,3.6,0.1525236,264.9658,1,0,1,62,1,11
1,1,38.75,3,0.0628954,241.4233,1,0,3,120,1,7
1,0,24.33333,2.2348,0.002791667,30.36917,1,0,2,36,1,6
1,0,34.58333,5.1,0.0970047,412.1867,1,0,2,20,1,7
1,0,46.5,5,0.01771837,35.675,1,0,0,7,1,11
1,0,31.16667,2,0.0998702,144.3842,1,0,3,42,0,6
1,0,32.16667,4,0.1178903,43.97417,1,0,1,9,1,0
1,0,62.5,2.6545,0.1037453,0,0,0,1,24,1,21
1,0,30.5,2,0.03147661,69.4275,1,1,3,18,1,9
1,0,25.08333,2.15,0.02107955,61.16667,0,0,0,15,1,12
1,0,26.91667,4.475,0.02667368,41.81667,0,0,2,60,1,9
1,0,25.5,3,0.006725882,8.778334,0,0,0,146,1,8
1,1,28.08333,3,0.06997,174.925,0,0,0,18,1,11
1,0,26.75,1.638,0.01112149,21.33333,1,0,2,6,1,5
1,0,38.5,2.07,0.3961604,858.3475,1,0,2,20,1,6
1,0,48.33333,3.5,0.03722216,114.6017,1,0,0,192,1,2
1,0,40,4.9875,0.02479182,113.2958,1,0,0,32,1,16
1,0,30.75,3.374,0.01200622,214.9342,1,0,0,10,1,13
1,0,35.66667,5.5,0.02048182,313.3525,1,0,1,192,1,15
1,1,28.91667,6,2e-04,875.8884,1,0,1,18,1,4
1,0,46,3.5,0.01013447,415.8058,1,0,0,14,1,15
1,0,28.91667,2.75,0.003146122,11.6725,1,0,0,3,1,3
1,0,60.25,2.8,0.0831712,101.8542,1,0,0,232,1,7
1,0,24.08333,2,0.0049,297.0317,1,0,2,26,1,9
0,0,40.91667,2.6875,0.0003705076,0,0,0,3,85,1,12
1,0,27.16667,2.6796,0.007277206,15.58333,0,0,3,70,1,9
1,0,30.16667,1.8,0.0698588,180.1775,1,0,2,6,0,2
1,0,35,1.56,0.05496077,44.9425,1,0,1,36,1,0
1,0,28.91667,1.5,0.1196407,149.5508,0,0,0,3,1,5
1,0,25,1.8804,0.00297809,3.75,0,0,2,8,1,5
1,2,36.58333,1.9,0.03482019,167.8267,1,0,0,48,1,9
0,0,19.66667,2.2348,0.0002666667,82.92084,0,0,0,144,0,5
0,0,25.83333,1.59,0.0006741573,0,0,0,0,87,1,0
1,0,28.16667,1.8,0.0006666667,8.333333,0,0,0,120,1,15
1,0,51.58333,4.9875,0.026928,3099.505,1,0,1,32,1,21
1,0,31.5,3.8,0.2253456,300.4608,0,0,0,6,1,15
1,0,46.5,5,0.1506275,150.1767,1,0,1,7,1,7
1,0,24.66667,1.75,0.04983472,94.145,1,0,2,31,1,3
1,0,23.66667,1.95,0.07603735,215.4392,0,0,0,3,1,4
1,0,21.41667,2.512,0.002627389,35.16833,1,1,3,36,0,3
1,0,27.08333,3.374,0.008601538,33.5075,1,0,0,10,1,9
1,0,45.08333,3.9,0.09064,1898.033,0,0,3,18,1,12
0,0,35.91667,1.85,0.0006486487,0,0,0,0,62,0,1
1,0,40.91667,4,0.0067932,10.29083,0,0,0,84,1,9
1,0,51.25,4.3,0.04344189,0,1,0,1,120,1,2
0,4,38.5,2.1,0.0005714286,326.5667,1,0,0,48,1,7
1,0,34.08333,5.48,0.1107659,465.195,1,1,3,14,1,15
1,1,30,4.8,0.05105425,170.1808,1,0,5,122,1,17
1,1,33.91667,2,0.006584255,20.25,1,0,0,12,1,5
0,0,22.66667,3,4e-04,0,0,0,0,18,0,4
1,0,47.91667,5.3,0.04042523,0,0,0,1,6,1,2
0,7,25.91667,2.6,0.0004615385,0,1,0,3,9,1,11
1,0,27.91667,2.52,0.0193976,5.583333,0,0,0,12,1,0
0,0,39.58333,8.1,0.0005454546,0,0,0,0,31,0,13
1,0,29,2.5,0.5263956,1096.657,1,0,0,12,1,6
1,0,33.5,4,0.094966,276.9842,0,0,0,4,1,0
0,1,33.33333,2.1,0.1308376,0,0,0,0,28,1,0
0,0,38.75,1.6,0.00075,0,0,0,0,6,0,1
1,0,32.16667,2,0.1706156,38.9975,0,0,2,12,1,19
1,1,29.33333,2.3,0.3706127,1482.368,0,0,2,3,1,4
1,0,29.83333,2.8,0.096285,45.87583,1,0,2,5,0,4
1,6,37.41667,7,0.04700183,64.07417,1,0,4,120,0,1
0,0,83.5,2.8725,0.0004137931,0,1,0,0,60,1,21
0,0,54.08333,2.2,0.08092181,35.16667,0,0,1,7,0,5
1,0,38.25,2.3,0.0676087,292.9483,1,0,0,3,1,8
1,0,39.58333,8.1,0.0934841,436.2592,1,0,4,114,0,13
0,2,40.5,1.8,0.0003361345,0,0,0,0,24,0,0
1,0,34.25,1.75,0.02445829,0,0,0,0,54,1,5
0,0,34,2.75,0.0005405406,321.2108,1,0,0,4,1,11
1,0,28.16667,3.5,0.03427907,3.75,1,0,0,31,0,7
1,0,47.16667,1.566,0.07067624,91.7325,1,0,0,18,1,8
0,0,22,4,0.0007941761,0,0,0,0,27,0,1
0,0,53,11,0.0001090909,0,1,0,0,429,1,0
1,0,22.66667,6.5,0.0001846154,50.02833,0,0,0,3,1,9
1,0,54.08333,2.5,0.2395248,321.2108,1,0,0,2,1,0
1,1,56.75,7.572,0.006669308,8.333333,1,1,2,39,1,9
1,0,40.5,2.25,0.08315605,105.5075,0,0,2,6,1,10
0,0,39.58333,1.6,0.00075,0,0,0,0,70,1,0
1,1,47,3.8425,0.006584255,20.25,1,0,2,233,1,16
0,2,24,2.3,0.007781739,0,0,0,2,14,1,4
0,0,35.58333,2.66,0.04462218,0,0,0,0,5,0,5
1,0,21.91667,3,0.0003108808,121.5558,1,1,0,12,1,8
1,0,19.08333,4.9,0.01453408,285.255,0,0,2,159,1,2
0,0,39.91667,4.74,0.0003333333,0,0,0,0,13,1,0
1,0,29.83333,3,0.02476569,66.26417,1,0,2,36,1,4
1,0,27.5,1.85,0.05125828,0,1,0,1,7,0,1
1,0,25.75,1.85,0.05965243,293.0658,1,0,3,24,1,3
1,0,39.58333,0.49,0.00244898,215.8817,0,0,0,100,1,0
1,3,35.25,4.075,0.007014479,22.98667,1,0,3,135,1,25
1,0,25.25,3.3,0.0003636364,0,1,0,1,75,1,23
1,0,47.58333,2.51,0.1149625,216.165,0,0,0,10,1,0
1,0,47.75,4.375,0.006635826,13.91667,1,0,1,4,0,12
1,0,26.58333,5,0.06488553,85.24083,0,0,1,26,0,16
0,5,20.91667,4.2,0.042129,0,0,0,3,24,1,4
1,0,21.83333,2.8,0.06339286,0,0,0,0,32,1,8
1,0,32.16667,3.75,0.09561973,298.4783,1,0,2,12,1,9
0,0,32.58333,3.5,0.0005555556,0,0,0,5,38,1,12
1,0,25.66667,3.5,0.03496943,101.4942,1,0,1,26,1,7
1,0,34.83333,5.5,0.2375431,1088.739,0,0,0,12,0,6
1,0,51.75,3.8,0.01511711,47.7875,1,0,1,38,1,5
1,0,34.08333,1.79,0.03404134,50.02833,1,0,0,3,0,0
1,0,25.66667,5.1,0.08007,113.0992,1,0,3,27,1,17
1,0,46.25,8.94,0.02528568,188.295,0,1,0,96,1,7
0,0,50.33333,4.7,0.0002553191,0,1,0,2,12,1,0
1,0,55.25,2.4,0.06697714,285.2825,1,0,0,96,0,8
1,1,24,3.305,0.006686838,180.1775,0,0,1,12,1,23
1,0,38.83333,5.4,0.2897866,1569.677,1,0,4,117,1,18
1,0,39.58333,4.81,0.0121468,45.35417,1,0,1,8,0,9
1,0,39.66667,3,0.02240434,108.6233,1,1,0,48,1,18
1,0,41.66667,1.7123,0.04356111,132.4717,0,0,2,72,1,7
1,0,38.83333,5.4,0.01299352,58.05416,0,1,0,108,1,17
1,0,28.41667,2,0.03150603,0,1,1,3,120,1,0
1,0,27.83333,3.04,0.06282978,470.9733,0,0,0,147,1,6
1,0,24.25,2.08,0.03545144,500.6158,1,0,0,48,0,1
1,0,28.91667,2.42,0.0007941761,0,0,0,1,44,1,10
0,1,25.16667,3,0.01700675,0,1,0,4,18,1,0
1,0,38.58333,2.6,0.07939731,171.8608,1,0,0,51,1,4
1,0,37.41667,2.6,0.04768381,61.73583,1,0,2,120,1,6
1,3,45.75,3.5,0.01198229,0,1,0,1,33,1,10
1,0,54.41667,2.4,0.1066462,213.2925,0,0,0,5,1,1
1,0,26.83333,3.6,0.007586207,14,0,0,2,2,1,0
1,0,25.83333,2.58,0.07673334,0,1,0,1,300,1,13
0,0,28.08333,2.5,0.00048,158.6067,0,0,0,24,0,11
1,0,28.08333,2.1,0.09068,158.6067,0,0,1,72,1,11
1,0,74.16666,2.8065,0.0004285714,38.83333,1,0,1,84,1,2
0,2,30,3.7,0.0210496,43.43667,1,0,2,9,1,14
0,0,37.16667,1.68,0.0121468,0,1,0,3,126,0,5
0,0,25.33333,2.64,0.0004545455,0,0,0,0,24,1,33
1,0,42.25,3.235,0.02476569,66.30083,1,0,1,24,1,14
1,2,35.33333,6.888,0.0055,58.50583,1,0,0,5,1,18
0,1,32.16667,4,0.1178903,0,0,0,2,36,1,0
1,0,28.16667,2,0.06025,100.4167,1,0,1,38,0,13
1,1,19,2.5,0.07657401,159.1958,0,0,1,131,0,2
0,0,20.16667,3,0.01046967,0,0,0,2,3,1,11
1,0,62.5,2.75,0.1835625,420.5808,0,0,0,6,1,11
1,0,31.25,5,0.0743784,156.5833,1,0,2,12,1,2
1,0,33.66667,2.1,0.0449081,335.5625,0,0,4,12,1,0
1,0,27.91667,4,0.1571475,517.2117,1,0,2,2,1,0
1,0,48.33333,3,0.03187233,63.91667,0,1,0,7,1,12
0,0,20.75,3.3,0.0006153846,0,0,0,0,3,0,1
0,0,45.41667,1.548,0.0007751938,0,0,0,0,5,1,15
0,2,25.08333,2.65,0.04245641,0,0,0,0,3,1,5
1,0,27.25,3.9,0.04137513,134.3858,1,0,2,6,1,6
1,0,40,2.3115,0.03075632,54.96917,0,0,1,60,1,9
1,0,49.16667,1.7,0.0007058823,71.53,1,0,1,15,0,6
1,1,47.41667,4.92,0.0448939,120.5592,0,1,0,288,1,4
1,0,44.08333,4.44,0.0801425,320.4867,1,1,0,42,1,2
0,0,34.25,3,0.2148416,0,0,0,0,156,0,13
1,0,27.75,2.65,0.3252597,159.655,0,0,0,24,0,5
0,0,54.83333,2,0.05904476,0,1,0,2,200,1,9
1,5,24.25,2.6,0.2969185,643.3233,0,0,1,2,1,11
1,0,46.25,4.68,0.03474402,134.9183,1,0,1,15,1,7
1,0,34.83333,4.38,0.2582515,860.755,1,1,0,204,0,6
0,1,38.58333,3.2,0.000375,85.97833,0,0,2,250,1,6
1,3,33.08333,3.1,0.1792845,391.4175,0,0,1,24,1,15
1,0,25.75,2.19,0.05751464,889.585,0,0,0,6,0,3
1,0,24.08333,2.04,0.04374329,101.7633,0,0,0,6,1,5
1,0,31.91667,2.1,0.3213481,562.3592,1,0,2,28,1,2
1,1,22.33333,2.7,0.09362111,274.9467,0,0,0,13,1,7
1,0,33.16667,5.6,0.08529589,398.0475,1,0,0,84,1,5
1,0,38.91667,2.7811,5e-04,121.6333,0,0,1,84,1,0
1,0,23.25,2,0.08183375,163.4175,0,0,0,23,0,9
1,0,23.33333,1.85,0.06057946,120.4033,0,0,1,4,1,1
0,0,43.91667,2.9,0.04706862,0,1,0,0,147,1,3
1,0,26.66667,1.8,0.1132511,169.8767,0,0,0,4,1,2
1,0,52.41667,2.65,0.009650944,37.42916,0,0,0,240,1,9
1,0,42,11.9999,0.02006617,0,1,1,0,24,1,7
1,0,25.41667,1.6417,0.3715959,113.2492,0,0,0,60,1,3
0,4,22.75,3,0.126377,0,1,0,0,61,1,6
1,0,24.83333,1.9,0.1720774,432.3592,0,0,0,26,1,2
1,1,30.41667,1.53,0.0001200012,46.29167,0,0,2,22,1,11
1,0,34.33333,2.04,0.1200515,193.2933,0,0,0,268,1,2
1,0,46.33333,1.6,0.09362111,61.7425,0,0,0,42,0,11
1,0,19.41667,1.8,0.08415,125.8917,0,0,2,3,1,0
1,0,29.83333,3.7,0.595776,383.3117,0,0,1,24,1,0
1,0,28.91667,2.1,0.160214,15.58333,1,1,0,28,1,5
1,0,40,2,0.01570033,51.75,0,0,3,6,1,1
1,0,44.83333,2.6,0.08595,250.5208,0,0,0,52,1,2
1,0,27,2.675,0.03482019,77.28667,1,0,0,60,1,5
1,1,40.5,4.16,0.02919232,44,1,0,2,37,1,15
0,0,54.83333,3.27,0.2386927,0,0,0,1,24,1,3
0,2,28,10.032,0.01013447,84.39083,0,0,2,24,1,4
1,0,21.41667,1.5896,0.2052491,271.5533,0,1,0,180,1,16
1,1,31.41667,3,0.06917133,0,1,0,1,24,0,13
1,0,40.41667,3.115,0.06735965,199.0042,1,0,1,60,1,0
1,0,23.16667,6.1064,0.1070066,544.5208,1,0,1,144,0,4
1,0,38.25,4.3681,0.04429271,160.4792,1,0,2,110,1,10
0,11,30.33333,2.534,0.0003333333,0,0,0,0,108,1,16
0,0,34.33333,4.8,0.0003870968,0,0,0,1,12,1,5
1,0,32.08333,2.7161,0.0004418099,0,0,0,0,15,0,10
1,0,25.91667,2.95,0.09361254,229.7975,0,0,0,5,0,6
1,0,22.41667,2.7495,0.2148416,192.8183,0,0,0,156,0,8
1,0,27.83333,9,0.1608053,401.93,0,0,0,24,1,2
1,0,26.75,3.15,0.05121034,148.26,1,0,2,6,1,9
1,0,26.25,5.97,0.09721233,258.2908,1,0,1,10,1,19
1,0,35.83333,2.6,0.0791488,164.81,0,0,1,42,1,11
0,1,35.75,4,0.0001428571,0,0,0,2,6,1,22
0,0,27.5,1.95,0.0006486487,0,0,0,0,24,1,4
1,0,22.41667,2.06,4e-04,80.82584,1,0,0,134,0,0
1,0,27.83333,2.8,0.003928571,146.4275,1,0,2,17,1,3
1,0,25.33333,2.22,0.04465253,0,1,0,1,4,1,10
1,0,27.33333,1.99,0.03496332,484.4392,0,0,2,8,1,12
1,0,48.91667,3.25,0.1285348,347.9483,0,0,0,17,1,5
0,0,35.58333,4,0.03296432,0,0,0,0,70,1,1
1,0,39.08333,6.9,0.06206229,181.015,1,0,0,14,1,0
0,0,25.41667,1.56,0.01952256,0,0,0,3,44,1,0
0,0,23.25,1.62,0.000299222,0,0,0,0,32,1,0
1,0,31.16667,4,0.1656494,93.31,1,0,0,14,0,0
1,0,26.83333,2.9,0.006872069,15.94083,1,1,1,26,1,3
1,0,26.08333,3.4064,0.06364079,79.60917,0,1,1,13,1,13
1,0,24.83333,4,0.00165,4.583333,0,1,2,48,0,5
0,0,27.16667,1.98,0.0006060606,0,1,0,2,36,1,7
1,0,20.83333,2.0676,0.2071184,356.7817,0,0,0,4,1,17
0,0,28.41667,2.6,5e-04,0,0,0,0,27,1,6
1,0,38.83333,3.4224,0.008915205,1569.677,0,0,0,3,1,18
1,0,21.91667,6.7,0.016826,302.2467,0,0,1,8,1,6
1,0,40.41667,2.9,0.007506077,33.215,0,0,0,2,1,11
1,0,24.33333,7.8,0.01210897,88.5925,0,0,0,14,1,0
1,0,31.83333,1.5,0.2564355,854.785,1,0,0,60,1,7
1,0,23.5,1.83,0.07156994,108.9775,0,0,1,12,1,8
0,0,23,3.6,0.03811111,0,1,0,4,120,1,6
1,0,40.66667,2.7246,0.1966153,113.6308,0,0,0,24,1,8
1,0,49.58333,1.5,8e-04,15.3325,0,0,1,38,1,0
1,0,19.16667,1.9,0.2829621,113.1808,0,0,1,11,1,5
1,0,35,4.5,0.01022222,20.08333,1,0,3,270,1,1
0,1,26.16667,2.466,0.000486618,0,0,0,0,14,1,6
1,0,20.66667,2.4,0.07675923,199.0042,1,0,0,38,1,29
0,0,23.16667,2.6,0.8245508,0,0,0,0,4,1,2
0,0,49.83333,1.2,0.001,0,1,0,3,160,0,0
1,0,48.91667,4.8,0.1537802,199.3692,1,0,0,122,0,17
1,0,23,1.8,0.1300521,167.2125,0,0,0,84,1,0
1,0,49.16667,2.8,0.03813821,88.73917,0,0,2,122,0,12
0,2,25.08333,1.6949,0.000244898,0,0,0,2,408,1,3
1,0,43.58333,4.3681,0.04429271,0,0,0,2,19,1,0
1,11,40.5,2.3,0.0005217391,44,0,0,0,86,1,10
0,2,29.91667,1.51,0.05125828,63.91667,0,0,1,17,0,1
1,0,30.66667,4,0.0698588,180.1775,1,0,1,12,1,23
1,1,37.66667,4.5,0.0608075,359.1225,0,0,5,42,1,3
1,0,43.83333,3,0.09312976,246.5708,1,0,0,168,1,16
1,0,23.08333,3,0.02586333,63.99166,0,0,0,44,1,6
1,0,31.33333,3,0.020658,51.645,1,0,0,429,0,12
1,0,24.58333,2,0.07547747,182.1675,0,0,1,61,0,6
0,0,25.83333,3.5,0.0007272727,633.4133,1,0,0,36,1,5
0,0,0.5833333,4.15,0.06705059,242.1283,1,0,2,24,1,4
0,0,22.08333,2.58,0.0004651163,0,0,0,0,41,1,11
1,0,45.58333,11.9999,0.067888,197.9233,1,0,1,48,1,9
1,0,35.16667,2.4,0.01063703,244.6533,0,0,1,186,0,7
0,0,23.25,1.434,0.0008368201,0,1,0,0,32,1,3
1,0,38.91667,4,0.2582515,860.755,1,0,3,44,0,11
1,0,23.83333,2.55,0.006872069,0,1,1,2,24,1,0
0,0,37.25,3.5,0.0003428572,0,1,0,2,28,1,9
1,0,28.25,2.3,0.1644965,1088.739,0,0,1,13,1,4
1,0,26.25,3.1894,0.09721233,258.2908,0,0,0,36,1,11
0,0,26.5,2.97,0.08264108,0,0,0,0,36,1,7
0,4,30.41667,4.15,0.1505325,0,0,0,0,16,1,4
1,0,41.25,3.6,0.02862341,0,1,0,3,68,1,3
0,1,38.58333,2.3004,0.0005216484,222.5392,0,1,0,14,1,5
1,0,34.75,2,0.07231405,4.583333,1,0,2,57,1,9
1,0,39.41667,3.1,0.1696903,745.0383,1,0,2,30,1,3
0,0,24.58333,4.0104,0.000299222,180.1775,1,0,0,229,1,23
1,0,25.16667,1.5,0.0006486487,70.285,1,0,0,14,1,19
1,0,57.08333,4.8,0.007277206,613.6425,0,0,4,138,1,4
0,0,40.5,2.6,0.0006666667,333.6117,0,0,0,4,1,1
1,0,25.25,1.8,0.08745825,683.9883,1,0,1,50,0,2
1,0,30,3.35,0.0006936416,199.3692,1,0,0,42,1,2
1,0,32.58333,2.5,0.0002130114,81.435,0,0,3,27,1,10
1,0,47.58333,3.6,0.03882722,116.315,0,0,3,47,1,9
1,0,33.83333,1.515,0.0007920792,169.8767,0,0,0,4,1,0
1,0,37.41667,2.4,0.26509,530.18,0,0,1,24,1,13
0,0,38.66667,3,4e-04,0,0,0,0,24,0,0
0,7,36.91667,3.192,0.0003076923,0,1,0,2,60,0,5
0,0,20.58333,1.2,0.001,0,1,1,1,24,1,8
1,1,52.33333,2.34,6e-04,357.5908,1,0,3,108,1,7
1,0,25.08333,2.1,0.1227771,214.86,0,0,0,4,1,17
1,0,22.16667,7.29,0.06364079,200.5867,1,0,1,78,1,3
1,2,34.75,2,0.0033,0,0,0,0,10,1,2
1,1,32,3.65,0.05220054,160.4517,1,0,1,20,1,17
0,0,31.08333,3.2,0.000375,0,0,0,2,20,1,7
1,0,30.91667,3.2,0.01378125,44,1,0,1,12,1,0
1,1,60.08333,6.1,0.09980781,831.7317,1,0,1,244,1,14
0,0,36.41667,2.5,4e-04,0,0,0,0,74,1,23
1,6,41.41667,4.5,0.08238,308.925,0,1,0,60,1,16
1,0,19.58333,2.184,0.07956502,144.6417,1,0,0,124,1,14
0,0,20.66667,3.25,0.0003692308,0,1,0,1,38,1,13
1,0,35.16667,2.2,0.0005217391,244.6533,0,0,0,13,1,3
1,0,74.16666,4,0.0480585,38.83333,1,0,0,27,1,10
1,0,28.41667,2.4304,0.2284344,136.0408,1,0,2,29,1,17
0,1,57.08333,6.7,0.03858522,0,1,0,1,24,1,10
0,1,38.33333,4,3e-04,202.47,1,0,2,192,1,7
0,0,37.83333,5,0.0743784,0,1,1,2,86,1,13
1,1,39.66667,5.1,0.07818501,244.4233,1,0,4,43,1,14
1,0,44.58333,2.8,0.03867167,70.285,1,0,2,150,0,20
1,0,22,2.1,0.03980107,185.7383,1,0,0,209,0,10
1,4,46.91667,2.1,0.2670521,413.5975,1,0,2,25,0,0
1,1,27.41667,2.77,0.04364765,100.3367,1,0,0,44,1,14
0,0,29.16667,6.8,0.0007058823,0,0,0,1,38,1,5
1,0,54.66667,7.5,0.011423,647.2067,0,0,0,300,1,4
1,0,22.5,2,0.131112,0,0,0,0,4,1,0
1,1,31.33333,3,0.227364,568.2433,0,0,1,14,1,12
1,0,36.41667,2.2,0.01145455,159.595,1,0,0,7,1,0
0,2,22.75,7.1195,0.03501987,0,0,0,0,12,1,0
1,0,24.08333,1.62,0.01050802,13.68583,0,0,3,43,1,21
1,0,46.25,2.9,0.006872069,268.7242,1,0,0,204,1,3
1,0,32.08333,5,0.1426413,285.2825,1,0,3,96,1,8
1,0,28.66667,1.5,0.08559075,0,1,0,0,22,1,3
1,0,33.66667,4.1,0.08389854,552.3417,0,0,3,102,1,5
1,0,33.66667,3,0.045469,78.25584,0,0,0,12,1,8
1,0,22,3.1532,0.03821515,112.9167,1,0,0,7,0,3
0,0,23.5,7,0.06339286,0,0,0,0,24,1,10
1,0,29.58333,2.86,0.3344596,480.3233,1,0,4,47,1,1
1,0,46.25,5.4,0.05977204,304.895,0,0,4,204,1,9
1,0,33.83333,3.5,0.02189943,225.4592,1,0,1,10,1,6
1,4,38,7.125,0.02533895,0,1,0,2,241,1,2
0,0,27.41667,1.64,0.0007317073,0,0,0,0,36,0,0
1,0,23.83333,3.3,0.06044576,80.86833,1,0,2,2,1,5
1,0,25.25,2.2,0.08092181,148.19,0,0,0,8,1,6
1,1,32.16667,9.7867,0.06705059,121.2208,1,0,1,84,1,12
1,0,22,4,0.0004828585,160.0283,1,0,2,24,1,10
1,0,42.83333,3.7,0.01342865,201.4825,0,0,2,84,1,3
1,0,36.58333,2.65,0.01020614,59.11917,1,0,3,36,1,5
0,0,26.25,2.3,0.0519919,0,0,0,2,66,0,13
1,4,40.41667,5.5,0.2090833,426.4467,0,0,1,41,1,12
1,0,41.41667,1.566,0.07657401,159.1958,0,1,2,18,1,3
0,3,26.58333,4.7,0.00048,0,1,0,1,96,1,8
1,1,35.75,4,0.01700675,112.8783,1,0,2,18,1,0
1,0,45.41667,2.35,0.0005106383,108.9775,0,0,0,36,0,10
1,0,27.25,7,0.06458829,91.6875,0,0,0,6,0,2
0,0,38.75,7.2904,0.0002553191,0,1,0,4,43,1,8
0,0,24.5,1.725,0.0006956522,0,1,0,0,204,0,5
